x,y,z,phi,theta,psi,u,v,w,p,q,r
0.7130658231248921,1.050692666332776,-0.27124502661540445,-0.46661846658222766,-0.5374606808365874,-0.2925762187299555,-0.34402732072059117,0.49775711256741156,0.42530767362243144,0.11732579880628341,0.05856918563144613,-0.09894637867698708
0.6956713612520556,1.1222871653235909,-0.23209509262236053,-0.44721371855573644,-0.5341579516096956,-0.30614537394628233,-0.3476354514135528,0.4997276702965235,0.4141579519001523,0.13407593140104346,0.10364176893917128,-0.08071233674117312
0.6786743270882367,1.1935769690897722,-0.19395279231279983,-0.42632150891981574,-0.5262207005528382,-0.31968179638954247,-0.350999472478101,0.5010353195508215,0.40147598884901003,0.14892755004228647,0.1387632430461366,-0.06321462375095148
0.6620280965775034,1.2644462254529047,-0.1568259136750763,-0.404482745004347,-0.514619694802046,-0.33251956444381114,-0.3541580471689966,0.5017844832878099,0.3875802080534919,0.1624156441356521,0.16323119698332406,-0.0464506334616465
0.6456589970796301,1.3347994227044058,-0.1207602077268935,-0.38211641531691243,-0.50034614288927,-0.34409087448396797,-0.35714575079091204,0.5020624404406742,0.3727439710948264,0.17482911247286315,0.17797395191163187,-0.030467665144814984
0.6294728670460242,1.4045581302353727,-0.08583883825947623,-0.3595120648725116,-0.4842885691056414,-0.35398188350707255,-0.3599804194384843,0.5019428387942426,0.35718480402663466,0.18627507489333997,0.18480827231042524,-0.015159608945154144
0.6133636515388747,1.4736580196949463,-0.05217486806099597,-0.33685349905466094,-0.46716816452267756,-0.36193147263057945,-0.3626593871583886,0.5014883000448936,0.3410662419820238,0.1967290722054401,0.185831434437165,-0.0004206090853397656
0.597221851902,1.5420461991511765,-0.019900869783595513,-0.3142521240061693,-0.44952094539396675,-0.36780601438295496,-0.36516100892550035,0.5007524427882828,0.3245062878413024,0.20608828180393066,0.1830630964763761,0.013856528593640966
0.5809419251491521,1.6096789847204314,0.010841198804410148,-0.29177061899296763,-0.43171214075024733,-0.37158596901527285,-0.36744987307377697,0.4997796564616492,0.30758812809651637,0.2142029266316592,0.1782717660033963,0.027432760963143364
0.5644292280538433,1.6765203556485404,0.03990735857256031,-0.2694388815942625,-0.4139625634127979,-0.37335827203014726,-0.3694830679157393,0.4986044465047504,0.2903695696113086,0.22092242552643843,0.17291833762613346,0.03997700195025192
0.5476055408217726,1.7425409822345947,0.06715815300411633,-0.2472724962650188,-0.3963707236593858,-0.3732880713640615,-0.3712152581775399,0.4972524786324627,0.272890083921224,0.22612830771813747,0.1681548349438012,0.05121037312438078
0.5304125287578025,1.8077176629890956,0.09246476157917927,-0.2252862456144849,-0.3789344049553784,-0.37158950983869254,-0.3726021183128443,0.4957419272629487,0.25517626612144284,0.22974033819144044,0.16484005632405682,0.060937733928171305
0.5128132425357811,1.8720330748129568,0.11571363583226926,-0.20350294612752098,-0.36157244772349123,-0.3684998835704632,-0.3736023659861995,0.49408488258732564,0.23724649672032336,0.23171439214984454,0.16355546820638608,0.06905631377869396
0.49479191585791754,1.9354757291957532,0.1368100194072748,-0.18195855199126715,-0.34414729108783215,-0.36425841688980076,-0.37417881275183335,0.49228868345149,0.21911544762780288,0.23203560981676769,0.16461712376502277,0.0755469772488057
0.476352393209488,1.998040022345815,0.1556805482116409,-0.16070448308473337,-0.32648851942558693,-0.359090369520302,-0.3742988648835296,0.49035709162151875,0.2007986678033989,0.23070911249356105,0.16808638074922028,0.08045566383461697
0.4575155568902128,2.059726274028592,0.17227489583954456,-0.13980792767540234,-0.30841692956495076,-0.3531967111903076,-0.37393481836090575,0.4882912638792078,0.182317141257533,0.2277524114855703,0.17378565918251446,0.0838716460255999
0.4383161278604093,2.120540664826335,0.1865665081143881,-0.11935055721905845,-0.28976781588284095,-0.3467491327181807,-0.3730641543807469,0.4860905127516246,0.16370139359257363,0.2231920985491981,0.18132588428447563,0.08590785330530497
0.4187991954748352,2.18049500186944,0.19855251199783946,-0.09942594137070379,-0.2704115700019207,-0.3398896872558394,-0.3716699029710839,0.4837528780150368,0.14499458910499008,0.21706515287097639,0.1901496133215782,0.08668650969866476
0.399016772294586,2.2396062936266468,0.20825311839169156,-0.0801399945804435,-0.25026978265605937,-0.3327334529850319,-0.36974113937201386,0.4812756589517866,0.1262569255938438,0.20934803710407818,0.19958333681396886,0.08634048990394338
0.3790246455839879,2.297896123784144,0.21571090593090692,-0.06160726691762055,-0.22932520586629193,-0.32537372857207303,-0.3672731247574482,0.4786558337200142,0.10756439797120311,0.20009741156378633,0.20890824794019605,0.0849961532499607
0.3588797098040101,2.355389708819993,0.22098922350681333,-0.04394114666925122,-0.20762473881642746,-0.317888556279259,-0.36426744500227076,0.4758900725838518,0.0890043803453935,0.18944383847768245,0.21742563069710363,0.08277617008022489
0.33863786072498187,2.4121147297107646,0.22416981086282775,-0.027246786416061607,-0.18527615358690377,-0.3103463342702282,-0.3607320009216567,0.47297490115595736,0.0706713175992995,0.1775598114419444,0.22450965182541255,0.07980624868607065
0.31835246963836317,2.468100069224476,0.22535007567475418,-0.01161734299773117,-0.16244019709584456,-0.30280966245950297,-0.35668072563479275,0.46990702411905333,0.05266292834464153,0.16463973244765026,0.22964153499912984,0.0762210933589614
0.29807339349295553,2.5233745478985408,0.22464031118736394,0.0028678921921938784,-0.13931999597350453,-0.29533711023046044,-0.35213294720882005,0.46668372411479836,0.03507648020108193,0.15089236994836908,0.23242653247218553,0.07217000752638209
0.27784643422563077,2.577965718014452,0.22216092207483937,0.016144729400760945,-0.11614938954394652,-0.2879829236047894,-0.34711242869627185,0.46330326328821025,0.018004981952656575,0.13654023909687263,0.23259810475665926,0.06782110887506071
0.2577131385656997,2.6318987607722617,0.2180395977815313,0.028165475249457037,-0.0931813446947484,-0.2807950459305354,-0.3416462165350172,0.4597652323672101,0.0015333596834967444,0.12182138623105176,0.23001347479223663,0.0633620946344056
0.23771076129903654,2.6851955173497744,0.21240834522073135,0.03889742289030213,-0.07067590548651947,-0.2738120115704063,-0.3357632922988885,0.4560708374706614,-0.014237619493223767,0.10692196534772531,0.22466313409029012,0.05899760762077028
0.21787215959783882,2.7378734790089707,0.2054092105253832,0.048324167270601535,-0.04889356282485732,-0.26705975625475664,-0.3294926225477355,0.4522228468756087,-0.02914019729411485,0.09208305968342771,0.2165532587140388,0.054939314745463284
0.19822639381632368,2.7899445618981074,0.19719559024152156,0.0564469027496203,-0.028095847340663616,-0.26054945042370986,-0.32286147666780063,0.4482253420945348,-0.04301043819044889,0.07749684287891413,0.20569735003630607,0.051391247323255014
0.178800117281933,2.8414142331391603,0.18792010377669927,0.06328141677582151,-0.008543506669751878,-0.25427674474449774,-0.31589531546383615,0.4440837003055244,-0.05572095078869792,0.06331309278528531,0.19215453956869702,0.04853317828529432
0.15961880590185473,2.8922812172199333,0.17772416120825577,0.06885471330111476,0.009509623781801719,-0.24822231113883472,-0.30861788013276015,0.43980439510420055,-0.0671788688546277,0.04962445162225359,0.17606408222585784,0.046505214531547164
0.14070769551420048,2.9425376795504476,0.16673348901131327,0.0731995290472877,0.0258256265469127,-0.24235363465910853,-0.3010513167462017,0.4353946337089596,-0.07732258081981913,0.03644346116055307,0.15766139722951733,0.04539387001805072
0.1220924357194269,2.992169768488476,0.1550585212065921,0.07635033231750278,0.04019241151607393,-0.23662793627903425,-0.2932162312778521,0.4308618620330275,-0.08612075128336287,0.023762923004890954,0.13727451084141296,0.04522393589691004
0.10379947003492176,3.041158431303942,0.14279815624101216,0.07834090622151109,0.05243326858303966,-0.23099592170521724,-0.2851322032078731,0.42621326949547444,-0.09356917250494896,0.011539019933126872,0.11531547887454764,0.04595479514970669
0.08585615964855452,3.0894804098926656,0.1300453395830187,0.07920106258168681,0.06241528019240618,-0.22540600173817513,-0.2768184637085025,0.42145535428061753,-0.09968729252232461,-0.00029957637943374914,0.09226363014873176,0.04748391373090082
0.06829069092646751,3.1371093497882954,0.11689217808057109,0.0789551023498881,0.07005599268119836,-0.2198084637273732,-0.26829471060639987,0.4165941252815022,-0.10451499315023197,-0.011791836746228447,0.06864725668390474,0.0496567279973634
0.051131833798214066,3.1840171153698913,0.10343274710895414,0.07763278273861747,0.07532810739339908,-0.21415902718925695,-0.2595820026998091,0.41163619308792637,-0.10811376753603295,-0.022807529795391582,0.045025686774102965,0.05228215942047289
0.03440855948040454,3.230175214057986,0.0897640432720228,0.07527868701604938,0.0782625540520582,-0.20842133499869991,-0.2507035517081835,0.406587221481557,-0.11056671272082225,-0.03320113217399801,0.02197999265065033,0.05515154028164566
0.01814948649840346,3.2755560783639246,0.07598592823754431,0.0719502732747082,0.07895041398410937,-0.20256838884564113,-0.24168527861830583,0.4014516176086581,-0.1119739799291449,-0.042848562388007314,0.00010398547152932884,0.058057379843301594
0.0023821369731939486,3.3201342002061147,0.062200488452512706,0.06771588330988855,0.07754758100653535,-0.19658267747782482,-0.23255786512872437,0.3962327393469929,-0.11244900389719276,-0.05164214852801468,-0.019853871794408732,0.06081174274140635
-0.012868560606104128,3.3638871767557608,0.04851099161661565,0.0626536262631675,0.07431227090148691,-0.1904530153758313,-0.223361085643406,0.3909331700623116,-0.11211981955158422,-0.05949041656479929,-0.03665993268917906,0.06326537732008686
-0.027581920222819117,3.406796494112727,0.035020517308778545,0.05685060646069259,0.06961975122658408,-0.18417261010045025,-0.21413231461547608,0.3855550275608045,-0.11112628625492972,-0.06631844159701458,-0.04933115343262193,0.06531863045736164
-0.04174211176116622,3.4488478574961663,0.021829862874891685,0.050401879280524434,0.0639181109395096,-0.17774114461049217,-0.2049010637971444,0.38010020195091365,-0.10960940964143691,-0.07206891647462349,-0.05740060130773506,0.0669184838878491
-0.05533804087580922,3.4900311963145896,0.009034781282475453,0.04340907598350856,0.05767622279613038,-0.17116694923916737,-0.1956880769295909,0.37457049652711427,-0.10770163764065173,-0.07670534134245748,-0.060902361034470505,0.06805001077610083
-0.06836268380198303,3.530340432339476,-0.0032772887182613607,0.03597883148923403,0.051338408741161856,-0.164467977233412,-0.18650563470197146,0.3689677117311073,-0.10552051688042512,-0.08021060755609881,-0.06026061845681643,0.068727933042233
-0.08081209006308547,3.5697730946565773,-0.015030034638833527,0.02822098976162984,0.045291327649046226,-0.15767125801057863,-0.17735897871064948,0.36329367493139125,-0.10316541274976469,-0.08258930433694363,-0.05616369145350743,0.06898691137099422
-0.09268426222116505,3.6083298523413165,-0.026159811186580374,0.020246382648819738,0.03984333312236918,-0.1508111203154164,-0.16824807119902688,0.35755024324896817,-0.10071667400788539,-0.08386889747964618,-0.049446205395883236,0.06887282814869101
-0.10397805972064793,3.6460140171310025,-0.03661642947290261,0.01216428187836896,0.035214630063798415,-0.14392661732715661,-0.15916928420439103,0.3517392967332843,-0.09823648459921422,-0.08409948365467378,-0.040994376812339826,0.06843563558456249
-0.11469222024010757,3.682831052416008,-0.04636367443641925,0.004079633614629652,0.031535694563557745,-0.13705863208764035,-0.15011685695757288,0.345862731784027,-0.09577077586869605,-0.08335347802097232,-0.03167736607022879,0.06772385434996216
-0.12482455159464526,3.7187881118119934,-0.05537943600214714,-0.003909715703609962,0.02885153315519068,-0.13024708069558696,-0.14108411722979025,0.33992246074739296,-0.09335162688008738,-0.08172299824393256,-0.022300202887231387,0.06678072727013666
-0.13437132027774817,3.7538936224165447,-0.0636553270047827,-0.011715343672264759,0.027130113123527103,-0.12352851499323078,-0.13206449034746798,0.33392041879851625,-0.09099971109359906,-0.07931263603897849,-0.01356811084619211,0.06564211686561593
-0.14332685277476717,3.788156923855818,-0.07119582837076283,-0.019259949823815996,0.026273792440724506,-0.11693433703252565,-0.12305243664719685,0.3278585745668035,-0.08872685176395657,-0.07623528362625888,-0.006062488390273759,0.06433554360427737
-0.15168336583676514,3.821587968504381,-0.0780170879250153,-0.026478434898094486,0.026132496062125147,-0.11048974218921294,-0.11404448685998814,0.32173894659323177,-0.08653844681991193,-0.0726067246344007,-0.00023007140600978817,0.06288030983116327
-0.15943102966541414,3.854197082468334,-0.08414549931281211,-0.03331847858500825,0.026517810161401537,-0.1042133936281267,-0.10504018348362396,0.3155636195746299,-0.08443562593352429,-0.06854449960990572,0.003621908227449828,0.06128847643964579
-0.16655824491302879,3.885994779634485,-0.08961607054534196,-0.03974067588165626,0.02721733744363881,-0.09811776515425945,-0.09604303018355069,0.3093347677825959,-0.08241715171010044,-0.06416385931343135,0.00533662347899286,0.059566195869489524
-0.17305216490996436,3.916991627268114,-0.0944705596668708,-0.045718123929829386,0.028012519463152558,-0.09221016319053821,-0.08706171492803202,0.3030546815281196,-0.08048116657744007,-0.05957397515590331,0.004954518800661383,0.057716031350811076
-0.1788994344976191,3.947198153439458,-0.09875554287387163,-0.05123552947579186,0.028697942688500556,-0.08649423722247897,-0.0781102378478562,0.2967257948985373,-0.07862653507557686,-0.05487494567997812,0.0026927168744906647,0.055740038710267
-0.1840870226251418,3.9766247782062902,-0.10252051450006774,-0.056287946650950695,0.029097025362523756,-0.08097158724354721,-0.06920729917830515,0.290350710884045,-0.07685353127137523,-0.05015537723479456,-0.0010977897136879651,0.05364245560377759
-0.1886030779615454,4.00528175822578,-0.10581611506746848,-0.060879284373203287,0.02907349117886542,-0.07564321846920345,-0.06037581264275187,0.28393222075065283,-0.07516394853009527,-0.045491232084110364,-0.005966119189606595,0.0514317628339732
-0.19243778804758443,4.033179140590751,-0.10869257794090256,-0.06502071821970566,0.028540756201371614,-0.0705108394680902,-0.05164225037379404,0.2774733101618351,-0.07356079400924424,-0.04094546559616897,-0.011381379251909395,0.04912123990891323
-0.1955841540249842,4.060326717824513,-0.11119846673241644,-0.06872906071814977,0.027466843141256178,-0.06557774111079404,-0.043035094351133986,0.2709771578683709,-0.07204762382157634,-0.036567734853978504,-0.016798791133479363,0.04673018153729788
-0.19803858945243988,4.086733978182561,-0.11337976272795981,-0.07202521818948548,0.025872730890622343,-0.06084911855129207,-0.0345832938335909,0.26444711609717453,-0.0706276164557949,-0.03239604096702295,-0.021719431419873536,0.044281554451457227
-0.19980130680848687,4.112410051838318,-0.11527933787179924,-0.07493282052245656,0.02382529771853936,-0.0563318795189684,-0.026314809892083024,0.25788668585104685,-0.06930262641624962,-0.028457584409415763,-0.025738547673832216,0.041801355497785596
-0.20087647755691668,4.137363656453196,-0.11693675014758469,-0.07747700758290557,0.02142617118458956,-0.05203404813873539,-0.018255411921739333,0.25129948007206554,-0.06807239536192751,-0.024769533997556322,-0.02857814249921799,0.0393151558227335
-0.20127217496879762,4.161603047222196,-0.11838835234566178,-0.07968345130302872,0.018798266636495493,-0.04796395222567947,-0.010427788385442881,0.24468918759880398,-0.06693412670069966,-0.021341068885358513,-0.030100260777746614,0.03684662676791533
-0.20100013035606615,4.1851359762222415,-0.11966742402684748,-0.08157760794382575,0.016071904216132683,-0.0441293582760772,-0.0028510188111520625,0.2380595360261362,-0.06588239829980157,-0.01817399869433836,-0.030302326926304208,0.03441488688561604
-0.20007535747857147,4.207969665760049,-0.12080421466337062,-0.08318420537909527,0.013372126932966452,-0.04053674852624697,0.004458772561695157,0.2314142599706078,-0.0649094366156534,-0.015265084158195025,-0.02929767168247281,0.03203330731203514
-0.19851622613947706,4.230110819879449,-0.12182614149293733,-0.08452675712390599,0.010808823291514318,-0.03719075722296078,0.011477368005423115,0.22475707279573853,-0.06400527430972716,-0.012603086031181383,-0.027278508501043627,0.029711662062849174
-0.19634513875386012,4.251565669900417,-0.12275807427385262,-0.08562712674946793,0.008470422744456078,-0.034093419316284984,0.018177202592081897,0.2180916568160885,-0.06315862829775529,-0.010172187428268666,-0.024488835154907712,0.02746164813053915
-0.19358808224598112,4.272339983374904,-0.12362256269800664,-0.08650547527002356,0.006419660676706516,-0.031243372616334548,0.024536475381668043,0.21142164788273082,-0.06235784605532007,-0.007956266765610035,-0.021204006232476817,0.025296252002526717
-0.19027387442641305,4.2924390795555025,-0.1244399804264383,-0.0871803605389037,0.00469170374145825,-0.028635516438967744,0.030538701549943294,0.2047506176531922,-0.06159156205263565,-0.005938054156828815,-0.017705569457381935,0.02322735858508437
-0.1864334786594165,4.311867865107389,-0.12522861318223824,-0.08766884594391859,0.0032946077829969665,-0.026261103609438636,0.03617199358826315,0.19808206197386927,-0.0608492690150667,-0.004100906062729816,-0.014259469381030912,0.021264719896014157
-0.18209940325049093,4.33063088548262,-0.12600467897548556,-0.08798660138387841,0.0022117316741770755,-0.02410814171599953,0.04142832806470437,0.19141939637287567,-0.06012173810601191,-0.0024278756989352724,-0.011098373139281938,0.019415388609242284
-0.17730519383535057,4.34873238632004,-0.12678231263391784,-0.08814797935981007,0.001405693521798448,-0.022162010467356025,0.046302836246935625,0.1847659568534111,-0.059401282887528745,-0.0009031184745616111,-0.008408276840249512,0.01768369008235801
-0.17208502326109038,4.366176380429159,-0.12757353476869546,-0.08816611817276927,0.0008234492105804905,-0.020406199131223046,0.050793144527107315,0.17812500539504186,-0.05868185200805665,0.00048810500696985255,-0.006319391059322942,0.016071572190698633
-0.16647337720601,4.382966714835397,-0.12838821334419226,-0.08805309127162651,0.00040207119620270414,-0.018823086695257188,0.05489879402753853,0.1714997262719587,-0.057958988193110524,0.0017575265840082607,-0.004901338129964127,0.014579095322820566
-0.1605048218510193,4.399107301800248,-0.12925115876124685,-0.08779113042379975,7.370060899238236e-05,-0.01739491979861921,0.05862074286843666,0.1648920231362131,-0.05719428456249276,0.003495842446194118,-0.004182559079761932,0.013198870104275813
-0.15421384562769697,4.414602353699106,-0.1301960391512421,-0.08734697542637886,-0.00022796197897780227,-0.016104430819101158,0.061961042022550164,0.1583047454590523,-0.056392598524204675,0.00543221927194996,-0.004104516046030717,0.011931365531277726
-0.14763478608579453,4.42945621546697,-0.13123702736544773,-0.08670911923520645,-0.0005609016718929174,-0.014935146909242662,0.06492256507359932,0.15174064448682165,-0.05555499983803863,0.007401482186390144,-0.004560416169341822,0.010775930390243407
-0.1408017999938758,4.4436732986411265,-0.13237354844782842,-0.08587835449892313,-0.0009705407515454508,-0.013871907287745212,0.06750894221328393,0.1452024176292335,-0.05467987934301542,0.009322253476562665,-0.005407122588230974,0.009730906981060319
-0.13374884956098113,4.457258067035454,-0.13360253637697403,-0.08486044268543405,-0.0014868122308421396,-0.012901221447847123,0.06972461263432671,0.13869273185435937,-0.0537637534240556,0.01117625992468525,-0.006479338802440365,0.00879385307932228
-0.12650968783068292,4.470215051735586,-0.134922310097143,-0.08366174223151379,-0.0021228312364188675,-0.012011432760867316,0.07157491337797403,0.13221426218396917,-0.052802503636451406,0.012969800240043877,-0.007607189224512738,0.00796171241687754
-0.11911782729525368,4.482548874435836,-0.13633156520887618,-0.08228747153677311,-0.0028752338164296093,-0.011192697626637629,0.07306624284676037,0.12576978015959597,-0.05179251735601579,0.014719305465783,-0.008631867621660747,0.00723079936549947
-0.11160647797824823,4.494264273518158,-0.13782904381354666,-0.08074011072849563,-0.0037260286620462214,-0.010436838317887281,0.0742062394549675,0.11936197010674335,-0.050728446256558424,0.016462913040805896,-0.009419965677402168,0.006596343303669293
-0.10400844913033457,4.505366131723714,-0.13941382503262323,-0.07901839437502896,-0.004645609330803767,-0.009737105945619452,0.07500391947199082,0.11299352950961171,-0.04960486624932304,0.018237398941999137,-0.009872423402982994,0.006052652417359442
-0.0963560152767663,4.515859497342033,-0.14108515555177478,-0.07711747638364624,-0.0055964968386041205,-0.009087884274972848,0.07546975894677789,0.10666717221739923,-0.04841641300966771,0.02007757860404793,-0.009930131311157251,0.005593067505909187
-0.08868075217081302,4.525749599431357,-0.14284232360353738,-0.07502918354244979,-0.0065374240117906076,-0.00848438419583185,0.07561570300283692,0.10038564977269905,-0.0471579991635433,0.022015198148991756,-0.009575203857310083,0.005210009149223928
-0.0810133518324792,4.53504186666601,-0.14468464039816714,-0.07274182680295485,-0.007427355887781391,-0.0079223643649614,0.07545510071372843,0.09415191372554914,-0.045824876270948146,0.02408890445355756,-0.008828492861234155,0.004895059651452832
-0.07338342816386383,4.543741961019859,-0.14661155748206678,-0.07023877574596378,-0.008229098972357476,-0.007397911242386651,0.07500257097864635,0.08796925560211247,-0.04441270056771975,0.02635913503192494,-0.00774392931011469,0.004639025313508467
-0.06581932533573813,4.551855818876077,-0.14862235515812355,-0.06749998777868278,-0.0089122243760594,-0.006907263958536806,0.07427380385336181,0.08184145890812491,-0.04291902343453799,0.02883454614115018,-0.0064006515435372615,0.004432746543043925
-0.05834794061527723,4.559389674562079,-0.15071494636164856,-0.06450757460598867,-0.00945516311454426,-0.00644668152632716,0.07328532770036797,0.07577287340821984,-0.04134332618656792,0.03146382123741321,-0.0048944271291022036,0.004267322774595335
-0.050994571964370836,4.5663500676709665,-0.15288517629890405,-0.06124872086128217,-0.00984642267451051,-0.006012410845194444,0.07205425504965715,0.06976839438589337,-0.03968626945777929,0.03419645513871826,-0.0033286929851387586,0.004133802756275742
-0.04378279835324678,4.572743847472929,-0.15512634246415286,-0.057718402368678555,-0.010084912370741658,-0.005600733921983247,0.07059801319662984,0.06383347639014701,-0.037950232380356434,0.036927068482296294,-0.0018058058934415316,0.004023814806005921
-0.03673439842829395,4.578578169828099,-0.15742843618774727,-0.05392097086599224,-0.010179429098998912,-0.005208084737592322,0.06893408804538195,0.05797405313839488,-0.036138560271979904,0.0395724994535307,-0.0004190289976187759,0.003929201552306589
-0.029869310226448863,4.58386050295409,-0.15977753985623952,-0.04986791822638422,-0.010147400340242294,-0.004831233862083229,0.06707978430367625,0.05219645318939435,-0.0342556934918742,0.042072270766494085,0.0007541434260639317,0.0038422822648895615
-0.023205630596811782,4.588598642785161,-0.1621554578556519,-0.04557597316458435,-0.010013093881596068,-0.004467474517843855,0.06505202922732103,0.04650730373751731,-0.03230725290963449,0.04438150192038852,0.001655911511961013,0.003756149102662811
-0.016759651694482038,4.592800733592237,-0.16453998235104908,-0.041065878839233336,-0.009805421219319876,-0.004114781902808254,0.06286718152682148,0.040913429737150786,-0.030300021178037363,0.04646430332433844,0.002252967957161711,0.003664906591558899
-0.010545931903910812,4.596475291142643,-0.16690560836398496,-0.03636146779177909,-0.009555311038827069,-0.00377193341152782,0.06054089587914277,0.03542175135101071,-0.028241847306287985,0.04829433350902749,0.0025389411929226204,0.003563792160063556
